customer_id,age,income_inr,credit_score,loan_amount_inr,tenure_months,interest_rate,existing_emis,dependents,experience_years,city,job_type,education_level,marital_status,loan_purpose,has_credit_card,has_vehicle,default
113048,59,64125.17,692.0,387451.89,48,11.75,0,0,11,Pune,Business,HighSchool,Married,Travel,No,No,1
125099,44,69737.87,780.0,15156.86,24,20.31,0,0,2,Jaipur,Unemployed,PhD,Married,Medical,Yes,No,1
114856,44,92362.56,802.0,382774.32,6,27.76,1,1,16,Kolkata,Business,PhD,Divorced,Business,Yes,Yes,0
125013,37,41943.99,375.0,196236.13,18,8.81,0,1,32,,Business,HighSchool,Divorced,Home,Yes,Yes,1
110739,62,12026.86,335.0,180571.22,60,19.78,4,0,24,Delhi,Salaried,Diploma,Married,Personal,Yes,No,1
116094,44,22394.1,362.0,5000.0,6,20.94,1,2,26,Bangalore,Student,HighSchool,Divorced,Travel,Yes,Yes,1
102208,32,44259.9,497.0,207275.63,48,9.83,0,3,33,Bangalore,Unemployed,Masters,Single,Car,No,No,1
118840,43,78124.52,342.0,193765.06,6,27.69,4,5,7,Delhi,Unemployed,Bachelors,Divorced,Business,Yes,Yes,1
128272,50,52646.56,872.0,244478.81,24,15.62,4,3,30,Chennai,Freelancer,HighSchool,Divorced,Car,Yes,No,1
122372,38,20130.7,813.0,215488.17,24,18.15,0,1,15,Kolkata,Freelancer,Diploma,Married,Home,No,Yes,1
102266,26,49260.37,648.0,75171.41,24,9.55,2,4,26,Hyderabad,Freelancer,Masters,Single,Personal,No,Yes,1
105226,21,,363.0,175308.79,24,21.37,3,3,14,Chennai,Unemployed,Masters,Single,Personal,No,Yes,1
128301,24,57092.04,473.0,227034.05,6,21.86,0,1,2,Jaipur,Salaried,Diploma,Married,Travel,No,Yes,1
121578,47,75354.14,685.0,221670.93,60,12.5,0,0,36,Mumbai,Business,PhD,Married,Personal,No,Yes,1
120122,45,57357.55,702.0,5000.0,48,21.94,2,5,29,Hyderabad,Freelancer,Diploma,Married,Car,No,No,1
117892,49,24713.44,681.0,304587.24,6,19.06,4,1,10,Bangalore,Student,Bachelors,Single,Education,No,Yes,1
120927,30,78057.22,505.0,133047.07,18,10.24,1,5,15,Bangalore,Salaried,Diploma,Single,Personal,No,Yes,1
113022,61,64480.47,853.0,196059.88,12,26.66,2,0,12,Mumbai,Business,Bachelors,Married,Medical,Yes,No,1
120736,27,46935.87,581.0,161380.31,36,7.08,2,5,0,Mumbai,Student,PhD,Divorced,Business,No,No,1
127366,60,45434.07,652.0,367370.61,48,8.28,2,5,33,Jaipur,Freelancer,Bachelors,Single,Education,Yes,No,1
111740,31,32234.0,682.0,397499.15,48,14.96,1,2,29,Mumbai,Unemployed,PhD,Single,Medical,No,Yes,1
106547,41,57505.55,472.0,57900.43,60,18.37,1,3,5,Chennai,Freelancer,PhD,Single,Business,Yes,No,1
103282,61,25077.45,527.0,277834.26,48,26.26,4,3,2,Hyderabad,Unemployed,Masters,Single,Travel,No,Yes,1
115614,30,44532.51,418.0,278793.07,24,12.93,2,3,19,Chennai,Unemployed,Masters,Single,Medical,Yes,No,1
123661,29,47757.4,582.0,175853.82,18,25.25,0,1,39,Delhi,Freelancer,Diploma,Divorced,Education,No,Yes,1
102276,54,54824.7,807.0,177852.85,36,24.83,1,1,36,Bangalore,Student,Masters,Single,Personal,Yes,No,1
126050,37,86286.54,375.0,458301.27,60,8.79,1,5,27,Hyderabad,Salaried,Bachelors,Divorced,Travel,No,No,1
112354,32,23253.83,568.0,157085.65,12,27.92,3,0,38,Jaipur,Salaried,Bachelors,Divorced,Personal,Yes,No,1
116485,34,87220.81,415.0,5000.0,60,26.23,0,0,28,Pune,Business,Masters,Divorced,Travel,Yes,No,1
119535,28,61977.43,741.0,139018.2,18,15.0,1,3,14,Bangalore,Freelancer,Bachelors,Married,Medical,No,Yes,1
118673,64,53614.89,616.0,102009.8,6,25.04,0,2,22,Kolkata,Salaried,Diploma,Single,Car,No,Yes,1
108696,38,61281.51,445.0,151967.74,12,23.09,0,0,34,Bangalore,Salaried,Masters,Single,Car,Yes,No,1
122564,50,53956.57,543.0,273786.04,48,21.36,2,1,21,Delhi,Unemployed,PhD,Married,Personal,No,Yes,1
116379,64,39267.89,545.0,114990.69,12,11.56,3,3,9,Delhi,Student,HighSchool,Married,Travel,No,Yes,1
125294,44,38991.77,635.0,260686.07,36,13.5,1,0,16,Pune,Student,HighSchool,Divorced,Personal,Yes,Yes,1
128680,42,77478.58,871.0,418055.63,36,13.87,0,5,32,Pune,Business,Bachelors,Single,Car,Yes,Yes,1
124991,63,85639.59,523.0,292959.39,48,13.5,0,1,6,Chennai,Student,HighSchool,Single,Car,No,Yes,1
129669,43,,,404458.63,12,25.43,1,5,9,Chennai,Business,PhD,Single,Personal,Yes,Yes,1
105836,53,67414.05,884.0,361039.86,60,9.13,1,0,18,,Salaried,Masters,Single,Personal,No,No,1
110235,39,85449.24,776.0,165525.68,60,21.08,1,4,22,Chennai,Freelancer,PhD,Divorced,Home,Yes,No,1
122824,59,88541.2,609.0,253629.88,24,17.76,1,0,31,Delhi,Business,,Single,Business,Yes,No,1
100279,41,69695.03,772.0,268407.1,36,21.92,0,0,27,Delhi,Salaried,Bachelors,Divorced,Home,No,Yes,0
122376,60,37923.48,329.0,282461.4,24,25.04,0,3,6,Chennai,Business,Masters,Divorced,Business,No,Yes,1
125273,45,35516.37,,104966.47,18,12.1,1,4,14,Bangalore,Salaried,HighSchool,Divorced,Personal,Yes,Yes,0
105160,43,70291.65,895.0,5000.0,60,23.63,3,4,11,Hyderabad,Business,HighSchool,Divorced,Home,No,Yes,0
129752,32,58430.14,624.0,86467.71,12,27.42,1,4,14,Pune,Freelancer,Diploma,Single,Education,No,Yes,1
103690,52,92800.44,811.0,333153.06,60,26.08,2,4,19,Chennai,Unemployed,PhD,Divorced,Home,No,Yes,1
105915,21,32250.57,437.0,351695.11,48,22.11,2,1,39,Kolkata,Business,Diploma,Married,Medical,Yes,Yes,1
111578,40,87343.89,747.0,348498.03,60,16.48,2,5,7,Pune,Student,Masters,Single,Personal,Yes,Yes,1
118078,56,84600.53,669.0,263506.56,18,25.8,1,4,14,Bangalore,Freelancer,Diploma,Married,Car,Yes,Yes,1
119536,49,53685.98,661.0,190435.48,18,8.74,4,2,9,,Salaried,Diploma,Single,Business,No,No,1
126023,63,65255.32,754.0,374001.34,48,19.58,1,2,13,Jaipur,Freelancer,HighSchool,Married,Medical,Yes,Yes,0
129719,59,60372.16,359.0,20090.63,48,26.34,1,1,13,Kolkata,Freelancer,Bachelors,Divorced,Car,Yes,No,0
121739,24,60706.57,568.0,5000.0,12,18.12,3,4,30,Mumbai,Student,Diploma,Married,Business,No,Yes,1
125743,32,83728.33,755.0,278827.04,18,27.7,0,3,26,Mumbai,Unemployed,Bachelors,Divorced,Business,Yes,Yes,1
120552,62,40864.82,585.0,465441.54,12,15.72,0,3,32,Delhi,Salaried,PhD,Single,Business,Yes,Yes,1
111702,27,44502.0,559.0,411033.53,36,26.96,0,3,17,Pune,Salaried,PhD,Married,Car,No,Yes,1
111514,57,106394.51,373.0,5000.0,24,14.96,3,0,4,Delhi,Unemployed,HighSchool,Married,Car,No,No,1
109006,50,29837.86,538.0,309764.21,24,24.33,1,0,31,Kolkata,Business,Masters,Married,Education,No,Yes,1
111742,30,45752.09,,384332.29,18,26.67,4,0,32,Jaipur,Unemployed,Masters,Single,Car,No,No,1
128261,54,31669.46,513.0,5000.0,24,17.4,0,1,11,Hyderabad,Salaried,Diploma,Single,Home,Yes,No,1
116469,26,69739.2,837.0,360764.76,36,24.11,2,0,22,Delhi,Freelancer,PhD,Divorced,Education,Yes,No,1
113676,42,53240.37,731.0,8645.72,18,11.7,3,0,23,Kolkata,Business,HighSchool,Married,Education,No,Yes,1
120163,34,13479.03,,340783.91,12,27.63,1,4,19,Delhi,Freelancer,HighSchool,Married,Car,Yes,Yes,1
116785,61,20563.67,482.0,154342.74,18,19.71,2,2,22,Mumbai,Business,PhD,Single,Business,No,No,1
129322,42,57475.33,877.0,228866.21,36,8.86,2,0,38,Kolkata,Freelancer,Diploma,Married,Business,Yes,Yes,1
115693,21,41038.1,397.0,451593.73,36,19.13,0,5,22,Chennai,Freelancer,Diploma,Divorced,Car,Yes,No,1
117335,24,16154.94,719.0,304251.6,24,25.51,1,0,24,Hyderabad,Freelancer,PhD,Single,Car,Yes,No,1
103735,36,82745.2,328.0,125753.84,12,8.75,0,3,6,Bangalore,Salaried,Diploma,Single,Business,No,No,1
125484,20,22284.98,374.0,5000.0,18,27.63,1,1,13,Chennai,Unemployed,HighSchool,Married,Car,No,Yes,1
103643,28,48076.02,648.0,71196.34,12,22.01,0,0,7,Delhi,Unemployed,HighSchool,Married,Home,No,Yes,1
107198,36,29493.63,711.0,93832.66,36,21.4,4,0,11,Kolkata,Unemployed,HighSchool,Divorced,Home,Yes,Yes,1
125365,31,64563.39,727.0,33371.72,60,25.27,0,5,32,Bangalore,Student,Bachelors,Single,Education,Yes,Yes,1
124936,64,62056.17,796.0,148779.39,6,26.45,4,0,25,Bangalore,Salaried,PhD,Married,Education,No,No,0
121305,24,57038.39,330.0,258477.88,36,8.43,1,4,23,Chennai,Student,Diploma,Single,Medical,No,Yes,1
129365,58,23423.36,459.0,5000.0,18,23.52,0,3,31,Delhi,Freelancer,PhD,Divorced,Home,Yes,No,1
121523,46,52183.91,443.0,172439.97,60,7.31,4,5,9,Chennai,Business,PhD,Married,Personal,Yes,Yes,1
121718,25,70857.66,532.0,257509.91,48,23.21,2,2,3,Kolkata,Student,HighSchool,Married,Education,Yes,No,1
101837,49,65428.65,,265886.48,36,11.28,2,3,15,Pune,Unemployed,Bachelors,Single,Home,Yes,Yes,1
129915,27,56334.55,392.0,288814.76,36,25.21,0,1,8,Chennai,Business,PhD,Single,Education,No,No,1
110984,51,24193.02,639.0,415692.38,48,13.47,0,2,27,Jaipur,Freelancer,Bachelors,Divorced,Travel,Yes,No,1
109303,44,46764.96,317.0,107142.44,18,20.24,2,0,29,Chennai,Salaried,HighSchool,Single,Personal,Yes,No,1
112799,32,49730.59,822.0,5000.0,60,20.61,0,0,11,Delhi,Unemployed,Diploma,Single,Personal,No,No,0
101457,64,56173.22,827.0,266394.29,48,16.36,1,0,11,Kolkata,Salaried,HighSchool,Divorced,Travel,No,Yes,1
101092,22,95264.81,716.0,88672.22,12,25.71,2,0,19,Kolkata,Business,Diploma,Married,Car,Yes,No,1
104149,19,86730.53,,5000.0,60,17.54,1,3,31,Bangalore,Student,Bachelors,Single,Business,No,No,0
111008,26,63565.63,508.0,169349.61,48,22.9,1,0,20,Chennai,Business,Masters,Divorced,Car,No,No,1
127068,33,109095.09,701.0,211900.22,48,14.01,2,0,3,Pune,Freelancer,PhD,Single,Travel,Yes,No,1
109189,50,43775.05,527.0,112877.45,48,24.64,1,2,5,,Student,Masters,Single,Home,Yes,Yes,1
104932,29,8000.0,719.0,335508.86,60,17.07,3,4,11,Delhi,Unemployed,Masters,Single,Education,No,Yes,1
114465,41,31456.03,816.0,158248.98,18,16.89,2,0,30,Mumbai,Freelancer,Bachelors,Married,Business,Yes,No,1
104556,60,33698.63,365.0,155855.09,48,10.27,2,4,1,Pune,,Bachelors,Single,Car,No,No,1
111488,58,46681.87,764.0,279556.03,36,17.67,1,2,10,Bangalore,Salaried,PhD,Married,Travel,Yes,No,1
112074,24,60028.4,850.0,5000.0,48,24.25,0,5,33,Pune,,HighSchool,Divorced,Education,No,Yes,0
125101,38,34500.73,899.0,411584.81,60,7.6,2,5,32,Delhi,Business,Masters,Single,Car,No,No,1
116797,34,68481.49,432.0,5000.0,60,26.37,1,1,10,Hyderabad,Unemployed,Bachelors,Divorced,Education,No,Yes,1
120070,62,,634.0,241311.01,60,14.24,1,4,32,Hyderabad,Unemployed,PhD,Married,Personal,No,No,1
114418,45,86011.06,339.0,5000.0,48,16.47,0,0,0,Bangalore,Freelancer,Diploma,Married,Business,No,Yes,1
128245,42,49815.85,696.0,261828.26,48,16.18,1,3,24,Kolkata,Unemployed,Diploma,Divorced,Home,No,Yes,1
125389,52,26956.79,741.0,5000.0,18,19.25,1,3,5,Pune,Salaried,Bachelors,Divorced,Car,Yes,No,0
124996,50,32987.25,475.0,70128.38,18,14.43,0,4,6,Kolkata,Freelancer,HighSchool,Married,Medical,No,No,1
117278,19,60514.18,837.0,5000.0,48,21.86,3,3,13,Jaipur,Unemployed,PhD,Married,Car,No,No,1
106481,43,69811.96,425.0,112114.49,48,23.16,2,0,4,Kolkata,Salaried,HighSchool,Single,Personal,No,No,1
108020,24,56825.25,719.0,112677.54,6,12.12,3,5,35,Chennai,Freelancer,HighSchool,Married,Personal,Yes,Yes,1
109100,21,77887.94,542.0,515584.9,48,20.83,3,3,19,Chennai,Unemployed,Diploma,Married,Business,No,No,1
117476,25,60738.39,348.0,210696.39,12,10.56,1,2,21,Chennai,Student,Diploma,Single,Car,Yes,Yes,1
108589,18,58145.8,389.0,316005.96,36,22.92,3,2,10,,Unemployed,Diploma,Married,Business,No,Yes,1
129161,42,44022.17,618.0,233918.64,48,19.37,2,2,37,Mumbai,Business,Diploma,Single,Car,Yes,No,1
124515,35,41811.63,,334873.99,18,8.29,1,5,4,Mumbai,Student,HighSchool,Divorced,Travel,No,Yes,1
127274,40,86335.14,782.0,321221.01,6,7.25,2,1,31,Hyderabad,Business,HighSchool,Divorced,Car,No,Yes,1
123872,21,71571.79,491.0,314703.09,24,12.66,2,2,30,Mumbai,Student,PhD,Single,Travel,Yes,Yes,1
129363,55,,,173701.68,24,24.84,1,0,26,Hyderabad,Freelancer,HighSchool,Married,Education,Yes,No,1
101503,42,53494.36,457.0,381006.85,18,19.54,2,1,35,Hyderabad,,Bachelors,Divorced,Business,No,No,1
109936,18,92570.94,538.0,225957.7,6,19.77,1,5,21,Jaipur,Unemployed,HighSchool,Single,Car,Yes,No,1
110939,33,53859.55,674.0,191152.42,18,10.95,2,0,37,Hyderabad,Salaried,Diploma,Married,Home,Yes,Yes,0
120294,30,40149.63,739.0,407687.48,12,19.72,2,4,17,Chennai,Salaried,,Single,Business,No,Yes,0
103949,53,56805.94,769.0,388429.28,12,12.75,3,2,37,,Business,Masters,Married,Travel,No,No,1
106438,45,64304.56,705.0,296839.57,6,7.53,1,0,1,Pune,Student,Diploma,Divorced,Personal,No,No,1
113619,54,44085.49,551.0,140352.6,18,15.14,3,2,22,Bangalore,Business,Bachelors,Single,Education,Yes,Yes,1
114303,37,47287.4,439.0,5000.0,6,20.32,2,0,37,Delhi,Student,Diploma,Divorced,Home,No,Yes,1
122093,23,35159.94,655.0,394697.99,24,21.65,1,2,7,Kolkata,Business,Masters,Married,Personal,No,No,1
115948,30,71598.4,840.0,270141.71,36,16.02,3,3,5,Mumbai,Student,PhD,Married,Car,Yes,No,1
128189,50,68835.42,692.0,108402.15,36,16.88,0,0,22,Delhi,Business,Bachelors,Divorced,Business,Yes,No,1
113064,60,55939.05,524.0,410555.86,36,10.43,1,1,26,Chennai,Student,Masters,Divorced,Car,No,No,1
113250,34,98430.57,767.0,58908.82,6,7.76,1,1,11,Kolkata,Unemployed,HighSchool,Divorced,Car,Yes,No,1
129166,45,53058.49,545.0,226124.01,18,12.64,2,1,39,Mumbai,,Masters,Married,Travel,Yes,Yes,1
107743,33,61862.63,863.0,372068.8,18,9.39,1,4,3,Delhi,Business,PhD,Divorced,Home,No,No,1
126226,30,34906.98,835.0,280449.18,60,17.03,2,3,2,Hyderabad,Freelancer,PhD,Single,Personal,No,Yes,1
107755,46,44800.51,551.0,115037.28,24,8.68,0,3,23,Chennai,Student,Masters,Divorced,Business,Yes,Yes,0
101412,34,38785.65,552.0,158919.51,18,11.65,3,5,17,Mumbai,Student,Bachelors,Married,Personal,Yes,Yes,1
106528,40,17208.1,382.0,173472.19,24,21.9,2,1,35,Pune,Freelancer,Masters,Single,Home,No,No,1
101122,27,53840.05,755.0,96319.98,48,26.39,1,0,32,Pune,Freelancer,PhD,Single,Education,Yes,Yes,0
116333,39,79226.94,669.0,201539.55,12,9.5,0,0,33,Chennai,Unemployed,HighSchool,Divorced,Travel,Yes,Yes,0
105245,49,48858.93,632.0,70163.04,12,13.99,0,1,33,,Student,HighSchool,Divorced,Home,Yes,Yes,1
112152,20,57638.37,429.0,402893.23,18,13.9,1,5,4,Chennai,Student,PhD,Single,Education,No,No,1
119640,32,30301.21,589.0,142080.15,60,24.29,2,3,38,Delhi,Business,Masters,Married,Travel,No,No,1
125207,45,87730.98,577.0,125766.92,18,25.43,1,4,37,Jaipur,Student,Diploma,Divorced,Education,No,Yes,1
109433,61,37681.11,471.0,206982.55,12,23.56,0,4,15,Jaipur,Business,PhD,Married,Travel,Yes,Yes,1
107468,51,23903.39,360.0,241997.21,36,26.1,6,5,23,Mumbai,Student,Bachelors,Married,Personal,Yes,Yes,1
129011,50,53261.39,814.0,141917.07,6,20.3,1,0,31,Kolkata,Unemployed,Masters,Single,Education,Yes,Yes,1
111031,37,61125.8,610.0,5000.0,18,13.3,3,1,34,Hyderabad,Student,HighSchool,Single,Business,Yes,No,1
129442,23,17925.33,631.0,128337.81,12,25.02,3,5,25,Delhi,Unemployed,Bachelors,Married,Car,No,No,1
107293,24,61558.14,893.0,15016.97,36,15.47,3,2,5,Mumbai,Freelancer,Diploma,Single,Medical,No,No,1
112971,58,48734.5,310.0,278031.36,12,11.26,2,4,25,Pune,Unemployed,Diploma,Divorced,Car,Yes,No,1
105346,50,50017.26,669.0,97945.35,12,21.55,0,5,4,Mumbai,Business,HighSchool,Married,Medical,No,Yes,0
114470,51,22539.17,814.0,60055.19,60,22.41,0,5,7,Jaipur,Salaried,HighSchool,Divorced,Home,No,Yes,1
128811,51,54230.79,513.0,336905.1,48,25.51,2,0,12,Mumbai,Freelancer,Diploma,Divorced,Business,Yes,Yes,1
115962,41,71154.77,814.0,293307.79,36,15.99,2,4,29,Pune,Student,Diploma,Married,Education,Yes,No,0
124274,63,63192.88,661.0,123351.05,48,11.94,2,1,12,Delhi,Student,HighSchool,Divorced,Car,Yes,No,0
121149,51,72806.35,659.0,363437.23,18,7.49,3,1,35,Kolkata,,Masters,Single,Home,No,Yes,0
110863,57,87336.16,845.0,321144.73,24,9.25,4,3,21,Hyderabad,Freelancer,Bachelors,Single,Personal,Yes,Yes,1
117754,37,28707.26,353.0,391398.72,6,13.84,1,2,39,Hyderabad,Business,HighSchool,Divorced,Car,No,No,1
104484,36,48225.23,656.0,243637.15,48,10.88,1,2,24,Hyderabad,Freelancer,HighSchool,Divorced,Medical,Yes,Yes,1
110560,48,28640.26,364.0,470889.35,12,24.54,1,1,2,Hyderabad,Unemployed,Diploma,Divorced,Education,Yes,Yes,1
124577,40,106010.0,734.0,164657.62,12,25.01,1,3,7,Pune,Student,Diploma,Single,Personal,No,No,1
120326,51,65135.17,621.0,208728.03,60,13.21,1,5,5,Mumbai,Unemployed,Diploma,Divorced,Travel,Yes,Yes,1
121716,38,93553.73,870.0,197486.47,36,15.92,1,0,29,,Freelancer,Diploma,Married,Business,Yes,No,1
110598,27,61835.86,896.0,197350.6,60,9.28,0,0,16,Pune,Student,Diploma,Single,Business,No,Yes,1
101433,27,55037.83,798.0,5000.0,24,12.88,0,2,23,Pune,Freelancer,HighSchool,Divorced,Home,No,Yes,1
105860,61,81473.96,304.0,157185.43,48,24.32,2,4,7,Bangalore,Student,HighSchool,Single,Home,No,Yes,1
112426,32,54887.43,363.0,183827.58,36,22.39,2,0,8,Hyderabad,Unemployed,HighSchool,Married,Travel,No,Yes,1
110980,22,20783.03,633.0,177810.96,36,20.13,2,4,3,Chennai,Business,Masters,Married,Car,No,Yes,1
122044,41,38953.63,308.0,190029.41,60,9.83,1,0,10,Kolkata,Student,HighSchool,Divorced,Travel,No,Yes,1
127830,24,23269.37,845.0,329899.33,48,14.95,1,3,22,Bangalore,Unemployed,Masters,Divorced,Home,No,Yes,1
123077,53,54646.97,524.0,102240.31,60,7.71,1,0,9,Pune,Business,PhD,Single,Personal,Yes,No,1
126376,50,22043.15,668.0,133479.61,60,8.92,0,5,2,Jaipur,Unemployed,Bachelors,Married,Car,Yes,No,1
110406,37,86885.9,421.0,110754.47,60,16.65,1,1,4,Pune,Unemployed,Diploma,Married,Education,No,Yes,1
123490,33,26684.67,743.0,5000.0,48,17.47,2,1,10,Bangalore,Student,Bachelors,Single,Business,Yes,No,1
119566,35,62118.84,422.0,124963.48,36,9.85,4,2,26,Bangalore,Business,Diploma,Divorced,Education,Yes,No,1
111472,28,41758.07,545.0,77989.91,18,18.97,1,4,22,Mumbai,Student,Masters,Married,Education,Yes,Yes,1
112063,52,92282.12,727.0,245031.99,60,14.82,1,4,4,Kolkata,Business,Masters,Divorced,Personal,Yes,No,1
108931,36,26989.94,545.0,309708.19,18,8.75,1,2,13,Mumbai,Salaried,Diploma,Married,Personal,Yes,No,1
110968,40,96698.09,494.0,103224.45,60,17.88,1,0,16,Mumbai,Student,Masters,Single,Business,Yes,Yes,1
127755,42,69388.46,561.0,140593.96,48,27.33,0,0,16,Delhi,Business,Diploma,Divorced,Medical,No,Yes,1
126847,61,28644.19,892.0,393387.8,48,23.01,1,3,17,Delhi,Salaried,PhD,Single,Personal,Yes,No,1
101610,42,33556.9,874.0,167801.2,12,12.98,1,2,1,Pune,Freelancer,PhD,Married,Personal,Yes,Yes,1
129236,33,53569.38,582.0,5000.0,12,12.5,4,3,26,Pune,Freelancer,Bachelors,Single,Personal,Yes,No,1
116266,48,105166.55,707.0,109810.24,60,27.38,1,3,39,Bangalore,,Bachelors,Married,Medical,Yes,No,0
112393,62,63038.22,619.0,364446.98,24,26.73,1,5,14,Pune,Business,Diploma,Married,Medical,Yes,No,1
126839,38,40437.14,460.0,132980.7,6,20.57,4,0,9,Delhi,Salaried,HighSchool,Divorced,Business,No,Yes,1
102767,25,46520.73,438.0,262110.25,12,23.88,1,2,8,Pune,Unemployed,HighSchool,Married,Medical,Yes,Yes,1
112776,41,61775.91,409.0,5000.0,36,16.28,0,0,19,Jaipur,Freelancer,Diploma,Married,Personal,Yes,Yes,1
123176,22,82306.17,537.0,183882.78,12,17.81,1,5,25,Mumbai,Unemployed,PhD,Divorced,Home,No,Yes,1
100216,43,8000.0,574.0,5000.0,12,9.48,3,3,32,Kolkata,Business,PhD,Married,Business,Yes,Yes,1
124876,31,25685.54,504.0,411601.18,12,17.32,0,3,3,Hyderabad,Freelancer,PhD,Divorced,Personal,No,No,1
106165,52,99408.77,832.0,298251.63,48,9.68,0,3,3,Mumbai,Salaried,PhD,Divorced,Home,No,No,0
103901,62,41515.36,496.0,48004.55,18,23.7,2,0,8,Bangalore,Unemployed,PhD,Divorced,Travel,Yes,No,1
121231,21,47283.5,416.0,484279.47,18,17.62,2,3,0,Pune,Freelancer,PhD,Single,Business,Yes,Yes,1
124636,38,76119.54,761.0,190525.71,36,22.7,0,2,21,Bangalore,Unemployed,Diploma,Single,Car,No,Yes,1
109999,30,61480.16,391.0,82907.27,18,16.34,1,3,9,,Unemployed,Diploma,Married,Car,No,No,1
114797,52,56391.63,327.0,355455.31,6,9.21,2,4,7,Jaipur,Freelancer,Bachelors,Single,Home,No,No,1
106087,41,108298.72,765.0,331908.95,48,25.37,3,1,28,Delhi,Business,HighSchool,Married,Car,Yes,No,1
114459,30,97134.74,474.0,230709.08,48,16.27,5,3,34,Hyderabad,Freelancer,Diploma,Single,Education,Yes,No,1
102856,53,68302.06,503.0,247077.77,6,13.06,1,5,21,Pune,Student,Bachelors,Married,Business,Yes,No,1
118217,32,77516.21,778.0,333749.44,36,14.14,1,1,37,Bangalore,Unemployed,PhD,Single,Business,Yes,Yes,1
117041,34,42018.05,616.0,210763.18,60,16.39,1,4,14,Chennai,Business,PhD,Divorced,Personal,Yes,Yes,1
112414,44,47739.03,443.0,89460.94,48,14.8,2,4,16,Delhi,Business,HighSchool,Single,Travel,No,No,1
109672,41,51381.63,580.0,394777.24,18,17.89,2,0,21,Chennai,Business,PhD,Married,Medical,Yes,No,1
100516,19,,815.0,5000.0,24,19.32,1,5,9,Bangalore,Freelancer,PhD,Divorced,Business,No,No,1
111623,53,52830.43,448.0,56027.12,48,12.52,2,2,36,Bangalore,Student,Bachelors,Married,Education,Yes,Yes,0
108281,64,55564.29,553.0,42812.3,24,18.52,2,0,32,Kolkata,Salaried,HighSchool,Single,Education,Yes,Yes,0
120256,34,53668.68,850.0,87906.59,36,13.02,0,0,23,Hyderabad,Freelancer,,Married,Personal,No,No,1
112078,48,70704.2,638.0,220696.3,24,9.83,3,4,34,Jaipur,Salaried,Bachelors,Married,Home,No,No,1
117734,34,29895.99,695.0,364054.18,60,23.82,1,0,26,Kolkata,Freelancer,Masters,Married,Medical,No,No,1
102157,24,24925.88,779.0,198634.92,48,21.64,2,3,32,Mumbai,Unemployed,Bachelors,Divorced,Personal,Yes,Yes,1
128081,50,49249.05,401.0,441858.66,18,13.45,1,3,9,Jaipur,Freelancer,Bachelors,Married,Medical,No,Yes,0
110726,32,55253.56,523.0,331470.98,6,10.57,1,3,26,Chennai,Student,Masters,Divorced,Medical,Yes,Yes,1
129030,60,77735.83,501.0,370464.02,12,21.01,4,5,32,Hyderabad,Business,Masters,Single,Personal,No,No,1
103096,47,53148.31,653.0,81672.55,36,11.97,3,3,33,Hyderabad,Student,Bachelors,Single,Travel,Yes,No,1
122753,57,109709.83,409.0,238440.68,12,12.35,4,1,22,Mumbai,Freelancer,Masters,Divorced,Personal,No,Yes,1
103108,38,56410.24,403.0,284818.1,48,14.55,0,3,33,Kolkata,Unemployed,HighSchool,Divorced,Travel,Yes,No,1
110276,45,85377.29,414.0,193451.43,12,14.91,0,1,5,Pune,Student,Diploma,Single,Car,Yes,Yes,1
121881,57,30421.43,463.0,419630.89,18,9.94,1,4,31,Chennai,Salaried,PhD,Single,Home,No,Yes,1
106427,40,44123.29,496.0,97054.53,18,12.73,2,4,14,Hyderabad,Unemployed,HighSchool,Married,Business,Yes,No,1
109252,29,20175.44,713.0,530826.49,18,15.3,1,3,28,Chennai,Student,PhD,Married,Home,No,No,1
102406,35,45038.73,760.0,20723.66,12,27.52,2,5,21,Hyderabad,Freelancer,HighSchool,Married,Travel,No,No,1
125038,45,55916.19,565.0,482563.75,6,10.02,3,0,14,Hyderabad,Student,Bachelors,Divorced,Travel,Yes,No,1
114642,31,8000.0,,120451.51,12,13.69,0,1,25,Pune,Unemployed,Diploma,Single,Personal,No,Yes,1
124743,64,44833.94,644.0,320818.9,60,9.1,2,1,30,Chennai,Student,Masters,Married,Education,Yes,No,1
118524,49,64039.13,717.0,198827.12,60,13.79,1,0,22,Hyderabad,Salaried,Diploma,Married,Medical,Yes,Yes,1
113420,24,19722.32,319.0,323849.38,6,12.76,2,1,28,Chennai,Student,Bachelors,Married,Car,No,Yes,1
103398,45,31460.86,706.0,185729.73,12,19.61,2,5,1,Bangalore,Freelancer,HighSchool,Single,Business,No,Yes,1
108943,29,53158.11,746.0,268726.04,6,9.88,2,4,5,Delhi,,Diploma,Married,Car,Yes,Yes,1
127172,35,34024.41,799.0,340866.92,18,10.5,1,5,31,Jaipur,Unemployed,PhD,Married,Travel,No,No,1
106939,59,8628.21,773.0,170100.35,12,20.78,1,3,4,Chennai,Student,HighSchool,Married,Home,No,Yes,1
127315,48,43216.35,360.0,5000.0,36,26.63,1,2,39,Pune,Unemployed,Bachelors,Married,Education,Yes,No,1
128314,38,18779.08,826.0,142554.75,36,12.07,0,0,7,Delhi,Student,Diploma,Single,Home,Yes,No,1
127774,45,,564.0,30316.91,18,8.21,1,3,37,Jaipur,Unemployed,Diploma,Divorced,Education,Yes,No,1
